node_id,long_name,short_name,display_name,latitude,longitude,altitude,location_name,position_source,position_precision,first_seen,last_seen,last_position_seen,last_mqtt_seen,last_map_seen,last_telemetry_seen,last_message_seen,sources_seen,packet_count,position_count,telemetry_count,message_count,last_packet_type,last_topic,hardware_model,role,firmware_version,region,modem_preset,channel_name,status,is_local,distance_from_home_miles
!43b6b1ec,TundraNode,Tund,TundraNode,41.8224933,-86.4751483,228.0,"Weesaw Township, Michigan",MQTT JSON,,2026-06-29T23:14:09.470957,2026-06-30T23:18:03.172270,2026-06-30T20:20:06.829127,2026-06-30T23:18:03.172270,,2026-06-30T23:18:03.172270,,"[""mqtt_json""]",105,29,63,0,telemetry,msh/US/2/json/LewiNetMesh/!43b6b1ec,HELTEC_V3,,,,,,Active,False,529.7701690628551
!433b0ea8,www.slovakia.travel 🇸🇰,👾,www.slovakia.travel 🇸🇰,40.5018,-105.0266,1502.0,"Fort Collins, Colorado",MAP,,2026-06-30T17:01:03.910558,2026-06-30T23:18:01.784059,,2026-06-30T23:18:01.784059,2026-06-30T23:18:01.784059,,,"[""mqtt_map""]",13,0,0,0,mapreport,msh/US/2/map/,HELTEC_V3,,2.5.12.aa184e6,1,,,Active,False,1293.537146208613
!365fe43c,Wrenhaven Base,WREN,Wrenhaven Base,41.8250752,-86.4681984,204.0,"Weesaw Township, Michigan",MQTT JSON,,2026-06-30T21:20:55.790087,2026-06-30T23:17:58.079255,2026-06-30T23:17:58.079255,2026-06-30T23:17:58.079255,,,,"[""mqtt_json""]",12,11,0,0,position,msh/US/2/json/LongFast/!43b5b5f8,HW_95,,,,,,Active,False,529.7740903131088
!b03be1d0,KA1HCX-3,HCX3,KA1HCX-3,41.1435008,-73.2561408,,"Fairfield, Connecticut",MAP,,2026-06-30T16:47:56.184835,2026-06-30T23:17:56.222615,,2026-06-30T23:17:56.222615,2026-06-30T23:17:56.222615,,,"[""mqtt_map""]",13,0,0,0,mapreport,msh/US/2/map/,HELTEC_V3,,2.5.20.4c97351,1,,,Active,False,659.9821212451595
!43b59164,,,!43b59164,34.209792,-85.2230144,214.0,"Floyd County, Georgia",MQTT JSON,,2026-06-30T23:17:55.074546,2026-06-30T23:17:55.074546,2026-06-30T23:17:55.074546,2026-06-30T23:17:55.074546,,,,"[""mqtt_json""]",1,1,0,0,position,msh/US/2/json/MediumFast/!69854c6c,,,,,,,Active,False,167.0358692575458
!9e9d9454,NPYC Base,NPYC,NPYC Base,42.5984,-82.8112896,178.0,"Harrison Township, Michigan",MQTT JSON,,2026-06-29T22:59:24.066678,2026-06-30T23:17:47.640618,2026-06-30T23:17:47.640618,2026-06-30T23:17:47.640618,,2026-06-30T23:17:22.390861,,"[""mqtt_json""]",391,247,84,0,position,msh/US/2/json/LongFast/!9e9d9454,HELTEC_V3,,,,,,Active,False,535.6594101289928
!d4b8113d,,,!d4b8113d,21.4106112,-157.7648128,37.0,"East Honolulu, Hawaii",MQTT JSON,,2026-06-30T23:17:45.998857,2026-06-30T23:17:45.998857,2026-06-30T23:17:45.998857,2026-06-30T23:17:45.998857,,,,"[""mqtt_json""]",1,1,0,0,position,msh/US/2/json/LongFast/!eb719922,,,,,,,Active,False,4582.574864299253
!9e755044,StoneCreek ,SC,StoneCreek ,39.1643136,-95.0534144,276.0,"Leavenworth County, Kansas",MAP,,2026-06-30T22:17:40.831433,2026-06-30T23:17:40.871323,,2026-06-30T23:17:40.871323,2026-06-30T23:17:40.871323,,,"[""mqtt_map""]",2,0,0,0,mapreport,msh/US/2/map/,HELTEC_V3,,2.7.15.567b8ea,1,,,Active,False,758.4753935093961
!6910bf9c,Trekk11_ WBase,TK11,Trekk11_ WBase,,,,,,,2026-06-29T23:02:34.764495,2026-06-30T23:17:40.475633,,2026-06-30T23:17:40.475633,,,,"[""mqtt_json""]",30,0,0,0,traceroute,msh/US/2/json/SJMesh/!6910bf9c,HW_81,,,,,,Active,False,
!9e768784,KA3ESS-1,ESS1,KA3ESS-1,40.3505152,-75.2943104,384.0,"Hilltown Township, Pennsylvania",MAP,,2026-06-30T22:17:31.564813,2026-06-30T23:17:31.609618,,2026-06-30T23:17:31.609618,2026-06-30T23:17:31.609618,,,"[""mqtt_map""]",2,0,0,0,mapreport,msh/US/2/map/,HELTEC_V3,,2.7.15.567b8ea,1,,,Active,False,543.098427443641
!75f1824c,Shizu base (MQTT Up),SBSE,Shizu base (MQTT Up),40.0216064,-82.876416,245.0,"Gahanna, Ohio",MAP,,2026-06-30T16:47:28.881998,2026-06-30T23:17:29.315835,,2026-06-30T23:17:29.315835,2026-06-30T23:17:29.315835,,,"[""mqtt_map""]",60,0,0,0,mapreport,msh/US/2/map/,TLORA_V2_1_1P8,,2.5.4.8d288d5,1,,,Active,False,358.12528507659454
!237a3bf8,Headless IL-NNE,F8,Headless IL-NNE,42.4411136,-87.8444544,176.0,"Zion, Illinois",MAP,,2026-06-30T16:48:34.962575,2026-06-30T23:17:22.548199,,2026-06-30T23:17:22.548199,2026-06-30T23:17:22.548199,,,"[""mqtt_map""]",4,0,0,0,mapreport,msh/US/2/map/,TLORA_V1_3,,2.7.26.54e0d8d,1,,,Active,False,600.8551822716635
!d9a1fefc,Piscataway,pway,Piscataway,40.5536768,-74.4226816,,"South Plainfield, New Jersey",MQTT JSON,,2026-06-30T16:58:55.239024,2026-06-30T23:17:15.748959,2026-06-30T23:17:15.640003,2026-06-30T23:17:15.748959,2026-06-30T23:17:15.748959,,,"[""mqtt_map"", ""mqtt_json""]",7,2,0,0,mapreport,msh/US/2/map/,TLORA_V1_3,,2.7.25.51f56cc,1,,,Active,False,586.9445717061534
!db2b2e90,Meshtastic 2e90,2e90,Meshtastic 2e90,35.4418688,-81.1597824,192.0,"Lincoln County, North Carolina",MQTT JSON,,2026-06-30T21:22:57.112910,2026-06-30T23:17:05.796443,2026-06-30T23:17:05.796443,2026-06-30T23:17:05.796443,,,,"[""mqtt_json""]",36,35,0,0,position,msh/US/2/json/LongFast/!da547958,HELTEC_V3,,,,,,Active,False,80.7445289071971
!435ba294,Meshtastic a294,a294,Meshtastic a294,30.4873472,-87.16288,32.0,"Pensacola, Florida",MQTT JSON,,2026-06-30T21:21:26.691611,2026-06-30T23:17:05.757313,2026-06-30T23:17:05.757313,2026-06-30T23:17:05.757313,,,,"[""mqtt_json""]",16,15,0,0,position,msh/US/2/json/LongFast/!1ba3c324,HELTEC_V1,,,,,,Active,False,409.6459284182226
!849c39fc,Dmheltecv3,Dmhe,Dmheltecv3,33.3709312,-111.9617024,201.0,"Guadalupe, Arizona",MQTT JSON,,2026-06-30T21:23:09.575658,2026-06-30T23:17:05.417869,2026-06-30T23:17:05.417869,2026-06-30T23:17:05.417869,,,,"[""mqtt_json""]",38,37,0,0,position,msh/US/2/json/LongFast/!0ac9d69c,HELTEC_V3,,,,,,Active,False,1688.4414110761054
!2370df4a,BN 0ba0,0ba0,BN 0ba0,33.8624512,-84.0892416,271.0,"Gwinnett County, Georgia",MAP,,2026-06-30T20:16:53.232337,2026-06-30T23:16:53.886389,,2026-06-30T23:16:53.886389,2026-06-30T23:16:53.886389,,,"[""mqtt_map""]",3,0,0,0,mapreport,msh/US/2/map/,HW_110,,2.7.24.472b14c,1,,,Active,False,118.44682921225886
!087a6f5c,K0MVB Goodland MQTT Gateway,MQTT,K0MVB Goodland MQTT Gateway,40.1866752,-104.8313856,1471.0,"Weld County, Colorado",MQTT JSON,,2026-06-29T22:58:16.964433,2026-06-30T23:16:48.886981,2026-06-30T08:19:52.863600,2026-06-30T23:16:48.886981,,2026-06-30T21:58:23.870997,,"[""mqtt_json""]",98,3,60,0,nodeinfo,msh/US/2/json/LongFast/!087a6f5c,LILYGO_TBEAM_S3_CORE,,,,,,Active,False,1279.6518456790811
!eaeac534,,,!eaeac534,27.5630843,-80.4040931,25.0,"Indian River County, Florida",MQTT JSON,,2026-06-30T21:21:57.248975,2026-06-30T23:16:39.576410,2026-06-30T23:16:39.576410,2026-06-30T23:16:39.576410,,,,"[""mqtt_json""]",8,8,0,0,position,msh/US/2/json/MediumFast/!49b54578,,,,,,,Active,False,517.1700709922465
!6982bfbc,Meshtastic Willow,Wllw,Meshtastic Willow,37.289984,-121.8838528,45.0,"San Jose, California",MAP,,2026-06-30T20:16:39.286355,2026-06-30T23:16:39.398017,,2026-06-30T23:16:39.398017,2026-06-30T23:16:39.398017,,,"[""mqtt_map""]",3,0,0,0,mapreport,msh/US/2/map/,HW_110,,2.7.15.567b8ea,1,,,Active,False,2195.868429796583
!db5289b4,Rednoc Base 1,RNB1,Rednoc Base 1,40.561545,-111.9844066,1441.0,"South Jordan, Utah",MQTT JSON,,2026-06-29T23:19:08.283709,2026-06-30T23:16:30.599883,2026-06-30T20:46:22.907752,2026-06-30T23:16:30.599883,2026-06-30T23:16:30.599883,,2026-06-30T09:15:03.536739,"[""mqtt_json"", ""mqtt_map""]",90,14,0,1,mapreport,msh/US/2/map/,HELTEC_V3,12,2.7.15.567b8ea,1,,,Active,False,1656.4597829707905
!a6965530,,,!a6965530,25.7769998,-80.1888193,109.0,"Miami, Florida",MQTT JSON,,2026-06-30T23:16:29.437450,2026-06-30T23:16:29.437450,2026-06-30T23:16:29.437450,2026-06-30T23:16:29.437450,,,,"[""mqtt_json""]",1,1,0,0,position,msh/US/2/json/MediumFast/!49b54578,,,,,,,Active,False,640.6589171382616
!efc14fd4,,,!efc14fd4,55.3598675,-131.6881406,70.0,"Ketchikan, Alaska",MQTT JSON,,2026-06-30T21:37:10.731032,2026-06-30T23:16:11.187116,2026-06-30T23:16:11.187116,2026-06-30T23:16:11.187116,,,,"[""mqtt_json""]",11,11,0,0,position,msh/US/2/json/CHICKAWOOG/!0acb4c1c,,,,,,,Active,False,2712.01086396364
!b2a73354,SDT 3354,3354,SDT 3354,40.7437312,-73.9311616,15.0,"New York, New York",MQTT JSON,,2026-06-29T23:00:27.862001,2026-06-30T23:15:44.010171,2026-06-30T21:12:30.142679,2026-06-30T23:15:44.010171,2026-06-30T23:15:44.010171,2026-06-30T23:07:21.627815,2026-06-30T23:12:59.381973,"[""mqtt_json"", ""mqtt_raw"", ""mqtt_map""]",725,160,155,89,mapreport,msh/US/2/map/,HW_110,,2.7.22.96dd647,1,,,Active,False,615.2162854841624
!0e56a194,Meshtastic 777,777,Meshtastic 777,53.870592,-110.6509824,467.0,"County of St. Paul, Alberta",MQTT JSON,,2026-06-30T21:28:10.590277,2026-06-30T23:15:28.430042,2026-06-30T23:02:47.567035,2026-06-30T23:15:28.430042,,,,"[""mqtt_json""]",12,11,0,0,nodeinfo,msh/US/2/json/LongFast/!da5490b4,TBEAM,,,,,,Active,False,1893.6766955303005
!b76ead71,,,!b76ead71,39.190528,-77.7781248,,"Loudoun County, Virginia",MQTT JSON,,2026-06-30T23:15:27.234839,2026-06-30T23:15:27.234839,2026-06-30T23:15:27.234839,2026-06-30T23:15:27.234839,,,,"[""mqtt_json""]",1,1,0,0,position,msh/US/2/json/LongFast/!435ac904,,,,,,,Active,False,393.16446587658635
!224abb60,KW1FOX,FOX1,KW1FOX,43.1751168,-71.5390976,20.0,"Concord, New Hampshire",MQTT JSON,,2026-06-29T23:03:32.369999,2026-06-30T23:15:24.599074,2026-06-30T23:15:24.599074,2026-06-30T23:15:24.599074,,,,"[""mqtt_json""]",153,137,0,0,position,msh/US/2/json/LongFast/!224abb60,PORTDUINO,,,,,,Active,False,817.3673889328469
!1ba28094,KC3UXM 8094,8094,KC3UXM 8094,30.277632,-94.9223424,35.0,"Liberty County, Texas",MQTT JSON,,2026-06-30T16:56:11.550929,2026-06-30T23:15:21.210937,2026-06-30T23:15:21.210937,2026-06-30T23:15:21.210937,2026-06-30T22:56:11.591901,,,"[""mqtt_map"", ""mqtt_json""]",17,13,0,0,position,msh/US/2/json/LongFast/!0404fc0c,HW_110,,2.7.15.567b8ea,1,,,Active,False,794.2944990525064
!b2a710c4,🫐MemberBerry (sjmesh.net),🫐,🫐MemberBerry (sjmesh.net),39.641088,-74.8044288,32.0,"Hammonton, New Jersey",MQTT JSON,,2026-06-29T23:04:08.622304,2026-06-30T23:15:15.233655,2026-06-30T23:14:48.981619,2026-06-30T23:15:15.233655,,2026-06-30T23:15:15.233655,,"[""mqtt_json"", ""mqtt_raw""]",400,180,87,0,telemetry,msh/US/2/json/LongFast/!b2a710c4,HW_110,,,,,,Active,False,532.3046712231871
!0ac9d69c,Meshtastic d69c,d69c,Meshtastic d69c,33.35185,-111.943127,480.0,"Tempe, Arizona",MQTT JSON,,2026-06-29T22:59:02.855860,2026-06-30T23:15:13.998946,2026-06-30T22:58:02.164888,2026-06-30T23:15:13.998946,,2026-06-30T21:47:17.287427,,"[""mqtt_json"", ""mqtt_raw""]",696,522,24,0,nodeinfo,msh/US/2/json/LongFast/!0ac9d69c,HW_110,,,,,,Active,False,1687.662366929427
!a2ebd2fc,RHIst,RHI,RHIst,45.4593811,-77.2112595,75.0,"Bonnechere Valley, Ontario",MAP,,2026-06-30T16:58:09.501008,2026-06-30T23:15:08.340619,,2026-06-30T23:15:08.340619,2026-06-30T23:15:08.340619,,,"[""mqtt_map""]",4,0,0,0,mapreport,msh/US/2/map/,STATION_G2,,2.6.4.b89355f,1,,,Active,False,781.8602076531466
!9e768068,GND3 BASE,GND3,GND3 BASE,35.6367718,-78.6812191,96.0,"Wake County, North Carolina",MQTT JSON,,2026-06-29T22:59:12.776321,2026-06-30T23:15:03.553269,2026-06-30T23:15:03.553269,2026-06-30T23:15:03.553269,,,,"[""mqtt_json"", ""mqtt_raw""]",229,195,0,0,position,msh/US/2/json/LongFast/!9e768068,HELTEC_V3,,,,,,Active,False,216.38470293161262
!2c723e10,,,!2c723e10,40.0293888,-76.3101184,116.0,"Lancaster, Pennsylvania",MQTT JSON,,2026-06-30T23:14:59.594029,2026-06-30T23:14:59.594029,2026-06-30T23:14:59.594029,2026-06-30T23:14:59.594029,,,,"[""mqtt_json""]",1,1,0,0,position,msh/US/2/json/LongFast/!435ac904,,,,,,,Active,False,488.9633804753033
!32c7ba5a,Elab router pi4-30dB ba5a,ba5a,Elab router pi4-30dB ba5a,20.0343552,-155.6938752,,"Hawaiʻi County, Hawaii",MAP,,2026-06-30T20:14:53.779743,2026-06-30T23:14:53.762819,,2026-06-30T23:14:53.762819,2026-06-30T23:14:53.762819,,,"[""mqtt_map""]",3,0,0,0,mapreport,msh/US/2/map/,PORTDUINO,2,2.6.4,1,,,Active,False,4514.218051852372
!433af158,City Lights Base,CLb,City Lights Base,34.5309184,-112.4532224,1778.0,"Yavapai County, Arizona",MAP,,2026-06-30T16:59:47.558991,2026-06-30T23:14:48.692118,,2026-06-30T23:14:48.692118,2026-06-30T23:14:48.692118,,,"[""mqtt_map""]",14,0,0,0,mapreport,msh/US/2/map/,HELTEC_V3,,2.5.19.f9876cf,1,,,Active,False,1701.3760371306355
!db51bb30,📡Ground Control (sjmesh.net),📡,📡Ground Control (sjmesh.net),39.2429568,-75.0518272,5.0,"Commercial Township, New Jersey",MQTT JSON,,2026-06-29T22:58:07.475018,2026-06-30T23:14:42.720312,2026-06-30T23:14:42.720312,2026-06-30T23:14:42.720312,,2026-06-30T23:07:10.204622,2026-06-30T09:16:52.066554,"[""mqtt_json""]",435,97,74,4,position,msh/US/2/json/LongFast/!db51bb30,HELTEC_V3,,,,,,Active,False,505.6281283385888
!43b6a270,eigma4,eig4,eigma4,45.5180288,-73.580544,,"Montréal, Québec",MAP,,2026-06-30T16:59:38.416602,2026-06-30T23:14:38.877169,,2026-06-30T23:14:38.877169,2026-06-30T23:14:38.877169,,,"[""mqtt_map""]",14,0,0,0,mapreport,msh/US/2/map/,HELTEC_V3,,2.5.20.4c97351,1,,,Active,False,870.249158205149
!335c210c,mspin.net Base,mspb,mspin.net Base,47.60598,-122.30589,70.0,"Seattle, Washington",MAP,,2026-06-30T16:59:37.093927,2026-06-30T23:14:38.065591,,2026-06-30T23:14:38.065591,2026-06-30T23:14:38.065591,,,"[""mqtt_map""]",14,0,0,0,mapreport,msh/US/2/map/,HELTEC_V3,,2.6.4.b89355f,1,,,Active,False,2223.05966617345
!02e5dda4,,,!02e5dda4,39.8721024,-82.9161472,232.0,"Groveport, Ohio",MQTT JSON,,2026-06-30T22:53:18.584712,2026-06-30T23:14:20.189520,2026-06-30T23:14:20.189520,2026-06-30T23:14:20.189520,,,,"[""mqtt_json""]",2,2,0,0,position,msh/US/2/json/LongFast/!02ee316c,,,,,,,Active,False,347.9992777696164
!a1d990c8,,,!a1d990c8,48.463872,-89.1879424,221.0,"Thunder Bay, Ontario",MQTT JSON,,2026-06-30T21:26:11.789495,2026-06-30T23:14:12.552569,2026-06-30T23:14:12.552569,2026-06-30T23:14:12.552569,,,,"[""mqtt_json""]",13,13,0,0,position,msh/US/2/json/LongFast/!f59196ec,,,,,,,Active,False,1002.7166893632059
!1294d6af,,,!1294d6af,21.2926464,-157.7910272,,"Honolulu, Hawaii",MQTT JSON,,2026-06-30T21:40:09.047812,2026-06-30T23:14:10.705389,2026-06-30T23:14:10.705389,2026-06-30T23:14:10.705389,,,,"[""mqtt_json""]",8,8,0,0,position,msh/US/2/json/LongFast/!eb719922,,,,,,,Active,False,4588.10168632979
!b03ccf1c,TheENGR_Heltec_1,i74,TheENGR_Heltec_1,41.549824,-90.5183232,,"Bettendorf, Iowa",MAP,,2026-06-30T16:58:50.356627,2026-06-30T23:13:50.637549,,2026-06-30T23:13:50.637549,2026-06-30T23:13:50.637549,,,"[""mqtt_map""]",14,0,0,0,mapreport,msh/US/2/map/,HELTEC_V3,,2.6.4.b89355f,1,,,Active,False,638.719117348337
!4ef075d4,,,!4ef075d4,35.6369621,-78.6811325,120.0,"Wake County, North Carolina",MQTT JSON,,2026-06-30T21:25:46.786518,2026-06-30T23:13:46.963471,2026-06-30T23:13:46.963471,2026-06-30T23:13:46.963471,,,,"[""mqtt_json""]",13,13,0,0,position,msh/US/2/json/LongFast/!9e768068,,,,,,,Active,False,216.3924857389082
!43b58b44,Meshtastic f0b0,f0b0,Meshtastic f0b0,38.0864666,-105.8288766,2327.0,"Saguache County, Colorado",MQTT JSON,,2026-06-29T23:11:01.919453,2026-06-30T23:13:46.901489,2026-06-30T13:34:15.633303,2026-06-30T23:13:46.901489,,2026-06-30T23:13:46.901489,,"[""mqtt_json""]",242,69,137,0,telemetry,msh/US/2/json/LewiNetMesh/!43b58b44,HELTEC_V3,,,,,,Active,False,1317.514147004766
!433ef440,WD4CLZ upstairs f440,fide,WD4CLZ upstairs f440,26.0243456,-80.1964032,5.0,"Hollywood, Florida",MAP,,2026-06-30T20:13:41.903532,2026-06-30T23:13:42.278401,,2026-06-30T23:13:42.278401,2026-06-30T23:13:42.278401,,,"[""mqtt_map""]",3,0,0,0,mapreport,msh/US/2/map/,HELTEC_V3,,2.7.15.567b8ea,1,,,Active,False,623.8145007518635
!698573a4,LEX - Midtown,LXny,LEX - Midtown,,,,,,,2026-06-30T23:13:38.908912,2026-06-30T23:13:38.908912,,2026-06-30T23:13:38.908912,,,,"[""mqtt_json""]",1,0,0,0,nodeinfo,msh/US/2/json/MediumSlow/!b2a73354,HW_110,,,,,,Active,False,
!d8dc0285,,,!d8dc0285,40.8682496,-74.1605376,43.0,"Clifton, New Jersey",MQTT JSON,,2026-06-30T23:13:32.046292,2026-06-30T23:13:32.046292,2026-06-30T23:13:32.046292,2026-06-30T23:13:32.046292,,,,"[""mqtt_json""]",1,1,0,0,position,msh/US/2/json/MediumSlow/!b2a73354,,,,,,,Active,False,611.419761897913
!49b54578,KG4ORQ,Dave,KG4ORQ,27.56319,-80.40411,12.0,"Indian River County, Florida",MQTT JSON,,2026-06-29T22:58:00.686465,2026-06-30T23:13:23.834180,2026-06-30T22:55:40.024429,2026-06-30T23:13:23.834180,,2026-06-30T22:56:28.038778,2026-06-30T20:32:57.079855,"[""mqtt_json"", ""mqtt_raw""]",741,334,64,5,,msh/US/2/json/MediumFast/!49b54578,HW_110,,,,,,Active,False,517.1627181792021
!32a5ac5d,kansascitymesh.live,KCML,kansascitymesh.live,39.213056,-94.521344,253.0,"Kansas City, Missouri",MQTT JSON,,2026-06-29T22:58:49.287681,2026-06-30T23:13:20.996317,2026-06-30T20:47:56.805254,2026-06-30T23:13:20.996317,,2026-06-30T14:07:20.119992,2026-06-30T06:04:31.265485,"[""mqtt_json""]",178,118,11,3,nodeinfo,msh/US/2/json/LongFast/!32a5ac5d,PORTDUINO,,,,,,Active,False,732.8155938674253
!f06e7ad7,CG60NVVV,NVVV,CG60NVVV,40.2100015,-77.2165871,144.0,"Carlisle, Pennsylvania",MQTT JSON,,2026-06-30T21:21:02.741673,2026-06-30T23:13:18.710209,2026-06-30T23:13:18.710209,2026-06-30T23:13:18.710209,,,,"[""mqtt_json""]",4,3,0,0,position,msh/US/2/json/LongFast/!435ac904,HW_99,,,,,,Active,False,466.17269876509016
!7e1b6d99,DQ_Mesh_6d99,DQ04,DQ_Mesh_6d99,32.5582848,-94.7388416,100.0,"Gregg County, Texas",MAP,,2026-06-30T20:12:55.764149,2026-06-30T23:12:56.061863,,2026-06-30T23:12:56.061863,2026-06-30T23:12:56.061863,,,"[""mqtt_map""]",3,0,0,0,mapreport,msh/US/2/map/,TLORA_V1_3,,2.6.11.60ec05e,1,,,Active,False,726.5451155074556
!bfd8b84c,JLY3 - Sunnyside Solar,JLY3,JLY3 - Sunnyside Solar,40.7437312,-73.9311616,15.0,"New York, New York",MQTT JSON,,2026-06-30T23:03:21.974062,2026-06-30T23:12:36.583188,2026-06-30T23:12:36.583188,2026-06-30T23:12:36.583188,,,,"[""mqtt_json""]",2,1,0,0,position,msh/US/2/json/MediumSlow/!b2a73354,SENSECAP_INDICATOR,,,,,,Active,False,615.2162854841624
!540cb9ed,Old Skool-1,OS-1,Old Skool-1,32.11264,-110.7034112,976.0,"Pima County, Arizona",MQTT JSON,,2026-06-30T21:24:26.534268,2026-06-30T23:12:32.244947,2026-06-30T23:12:32.244947,2026-06-30T23:12:32.244947,,,,"[""mqtt_json""]",9,8,0,0,position,msh/US/2/json/LongFast/!087a8e0c,HW_105,,,,,,Active,False,1636.9087612682622
!dcf52ab9,Resistor Solar Node,NYCR,Resistor Solar Node,,,,,,,2026-06-30T23:12:31.380508,2026-06-30T23:12:31.380508,,2026-06-30T23:12:31.380508,,,,"[""mqtt_json""]",1,0,0,0,nodeinfo,msh/US/2/json/MediumSlow/!b2a73354,TLORA_V1_3,,,,,,Active,False,
!43b69ad0,eigma3,eig3,eigma3,45.5213056,-73.5707136,,"Montréal, Québec",MAP,,2026-06-30T20:12:30.956888,2026-06-30T23:12:30.935589,,2026-06-30T23:12:30.935589,2026-06-30T23:12:30.935589,,,"[""mqtt_map""]",4,0,0,0,mapreport,msh/US/2/map/,HELTEC_V3,,2.7.15.567b8ea,1,,,Active,False,870.7086019491074
unknown,,,unknown,,,,,,,2026-06-29T22:57:58.344046,2026-06-30T23:12:22.288617,,2026-06-30T23:12:22.288617,2026-06-30T10:14:08.445507,,2026-06-30T23:12:22.287163,"[""mqtt_json"", ""mqtt_raw"", ""mqtt_map""]",28248,0,0,20,sendtext,msh/US/2/json/mqtt/!84048ab4,,,,,,,Active,False,
!88c46b62,,,!88c46b62,42.5197568,-71.2572928,50.0,"Bedford, Massachusetts",MQTT JSON,,2026-06-29T22:57:58.293612,2026-06-30T23:12:22.286098,2026-06-30T23:12:22.286098,2026-06-30T23:12:22.286098,,,,"[""mqtt_json"", ""mqtt_raw""]",31,21,0,0,position,msh/US/2/json/LongFast/!88c46b62,,,,,,,Active,False,799.6193867894767
!bfea70e2,,,!bfea70e2,32.506143,-83.633477,25.0,"Houston County, Georgia",MQTT JSON,,2026-06-29T22:57:58.243475,2026-06-30T23:12:22.285260,2026-06-30T23:12:22.285260,2026-06-30T23:12:22.285260,,,,"[""mqtt_json""]",24,20,0,0,position,msh/US/2/json/LongFast/!bfea70e2,,,,,,,Active,False,177.09343615561787
!433d19e4,NA0D Gateway LZmesh.com,NA0D,NA0D Gateway LZmesh.com,36.291307,-92.588751,238.0,"Flippin, Arkansas",MAP,,2026-06-30T16:46:11.365358,2026-06-30T23:12:22.283764,,2026-06-30T23:12:22.283764,2026-06-30T23:12:22.283764,,,"[""mqtt_map""]",10,0,0,0,mapreport,msh/US/2/map/,,,,,,,Active,False,581.2158859034907
!087a8e0c,Rincon Valley-1,RV-1,Rincon Valley-1,32.11264,-110.7034112,975.0,"Pima County, Arizona",MQTT JSON,,2026-06-29T22:58:22.694948,2026-06-30T23:08:22.973229,2026-06-30T21:09:31.732289,2026-06-30T23:08:22.973229,,2026-06-30T23:08:22.973229,2026-06-30T05:18:16.276487,"[""mqtt_json""]",408,120,115,2,telemetry,msh/US/2/json/LongFast/!087a8e0c,LILYGO_TBEAM_S3_CORE,,,,,,Active,False,1636.9087612682622
!e2e5373c,Incline Village 1 MQTT,IV1M,Incline Village 1 MQTT,,,,,,,2026-06-30T16:46:32.492251,2026-06-30T23:08:22.253106,,2026-06-30T23:08:22.253106,2026-06-30T23:08:22.253106,,,"[""mqtt_map""]",13,0,0,0,mapreport,msh/US/2/map/,HELTEC_V3,,2.4.0.46d7b82,1,,,Active,False,
!13e9206e,T.D.G. Weatherford Repeater,TDG1,T.D.G. Weatherford Repeater,,,,,,,2026-06-30T23:08:18.720445,2026-06-30T23:08:18.720445,,2026-06-30T23:08:18.720445,2026-06-30T23:08:18.720445,,,"[""mqtt_map""]",1,0,0,0,mapreport,msh/US/2/map/,WIO_WM1110,12,2.7.15.567b8ea,1,,,Active,False,
!9ea09c14,VE2DSK,DSK,VE2DSK,,,,,,,2026-06-30T20:08:14.058995,2026-06-30T23:08:14.378845,,2026-06-30T23:08:14.378845,2026-06-30T23:08:14.378845,,,"[""mqtt_map""]",4,0,0,0,mapreport,msh/US/2/map/,HELTEC_WSL_V3,,2.6.11.60ec05e,1,,,Recent,False,
!7bbe997a,CommGuy Base - MeshAdv,MQTT,CommGuy Base - MeshAdv,27.5977,-80.4023,13.0,"Indian River County, Florida",MQTT JSON,,2026-06-30T21:34:47.490823,2026-06-30T23:07:59.927674,2026-06-30T23:07:59.927674,2026-06-30T23:07:59.927674,,,,"[""mqtt_json""]",3,2,0,0,position,msh/US/2/json/MediumFast/!49b54578,PORTDUINO,,,,,,Recent,False,514.8606524024704
!41d5b2d2,Meshtastic b2d2,b2d2,Meshtastic b2d2,33.3709312,-111.9617024,374.0,"Guadalupe, Arizona",MQTT JSON,,2026-06-30T21:24:48.849687,2026-06-30T23:07:50.270343,2026-06-30T23:07:50.270343,2026-06-30T23:07:50.270343,,,,"[""mqtt_json""]",11,10,0,0,position,msh/US/2/json/LongFast/!0ac9d69c,TBEAM_V0P7,,,,,,Recent,False,1688.4414110761054
!04397368,KB3HJC,HJC,KB3HJC,41.8558738,-77.4839636,537.0,"Clymer Township, Pennsylvania",MQTT JSON,,2026-06-29T23:00:14.761972,2026-06-30T23:07:45.488375,2026-06-30T23:07:45.488375,2026-06-30T23:07:45.488375,,,,"[""mqtt_json""]",69,43,0,0,position,msh/US/2/json/private1/!04397368,HELTEC_V3,,,,,,Recent,False,551.952131133507
!f59196ec,Rooftop,ROOF,Rooftop,48.4704256,-89.2076032,217.0,"Thunder Bay, Ontario",MQTT JSON,,2026-06-29T23:01:30.501381,2026-06-30T23:07:34.695799,2026-06-30T23:07:34.695799,2026-06-30T23:07:34.695799,,,,"[""mqtt_json"", ""mqtt_raw""]",299,261,0,0,position,msh/US/2/json/LongFast/!f59196ec,DIY_V1,,,,,,Recent,False,1003.4833787469029
